TimePoint,NO,NO2,NOx,SO2,O3,PM2.5,PM10,WindD,WindS,Temperature,Humidity,Pressure,Precipitation,PrecipitationM,Radiation
3/9/2016 6:00,0.17,30.89,31.05,8.59,31.03,5.53,11.36,258.45,3.2,-1.48,19.73,1029.71 ,0,0,131.87
3/9/2016 7:00,2.44,26.84,29.28,9.68,34.91,8.46,16.62,340.15,4.28,-1.08,18.55,1029.79 ,0,0,121.28
3/9/2016 8:00,4.14,20.61,24.75,9.07,39.02,4.24,15.64,291.65,3.46,-0.21,17.32,1030.04 ,0,0,112.42
3/9/2016 9:00,3.12,14.03,17.15,6.98,44.09,7.47,18.05,223.63,4.02,0.51,16.45,1030.39 ,0,0,106.08
3/9/2016 10:00,2.46,10.74,13.2,6.26,48.67,7.88,17.86,289.33,4.41,1.26,15.37,1029.86 ,0,0,100.42
3/9/2016 11:00,2.19,9.56,11.75,6.3,52.34,6.48,15.61,300.45,4.36,2.29,14.03,1029.11 ,0,0,94
3/9/2016 12:00,2.33,9.78,12.11,6.79,54.7,6.65,17.01,308.08,3.59,3.25,13.22,1028.10 ,0,0,85.85
3/9/2016 13:00,1.98,8.59,10.57,5.41,57.66,4.37,12.6,311.35,3.9,4.57,12.1,1026.79 ,0,0,74.98
3/9/2016 14:00,1.71,5.89,7.6,5.12,59.23,16.68,21.56,313.22,4.02,4.83,11.12,1026.01 ,0,0,66.05
3/9/2016 15:00,1.8,6.99,8.79,5.13,59.42,17.9,26.48,317.17,3.88,5.48,10.9,1025.51 ,0,0,63.02
3/9/2016 16:00,1.68,7.13,8.81,4.16,58.82,7.64,24.38,306.28,4.36,5.42,10.62,1025.40 ,0,0,62.32
3/9/2016 17:00,1.3,10.7,12,4.79,55.25,8,23.09,304.63,3.94,4.77,10.93,1025.50 ,0,0,64.07
3/9/2016 18:00,0.79,15.66,16.44,4.79,50.2,8.59,24.25,302.78,3.17,3.94,11.37,1025.87 ,0,0,70.37
3/9/2016 19:00,0.9,14.68,15.58,3.99,49.79,11.7,28.06,294.72,3.3,3.83,10.82,1026.50 ,0,0,62.08
3/9/2016 20:00,0.78,11.87,12.65,3.3,49.71,5.34,28.23,300.22,3.21,3.52,11.22,1027.25 ,0,0,64.18
3/9/2016 21:00,0.48,8.03,8.51,3.24,50.21,8.91,35.28,306.08,3.71,3.07,11.97,1028.00 ,0,0,68.27
3/9/2016 22:00,0.3,6.22,6.53,3.35,50.82,2.57,33.87,306.2,4.2,2.44,12.02,1028.51 ,0,0,67.33
3/9/2016 23:00,0.21,5.01,5.22,3.07,52.02,10.73,39.03,312.75,4.19,1.51,12.98,1028.83 ,0,0,74.15
3/10/2016 0:00,0.08,4.68,4.76,3.75,50.44,4.57,23.88,309.53,3.53,0.96,14.58,1028.58 ,0,0,87.78
3/10/2016 1:00,0.03,6.59,6.62,4.63,48.2,7.65,24.95,319.3,3.09,0.53,15.6,1028.74 ,0,0,97.85
3/10/2016 2:00,-0.1,9.38,9.28,4.71,46.09,5.45,21.72,327.98,2.54,0.03,16.58,1028.69 ,0,0,105.98
3/10/2016 3:00,-0.07,13.96,13.9,5.74,42.16,7.23,22.43,332.85,2.23,-0.61,18.02,1028.37 ,0,0,118.28
3/10/2016 4:00,-0.08,19.57,19.49,6.38,37.98,3.56,17.03,344.7,2.11,-1.04,18.9,1028.13 ,0,0,125.68
3/10/2016 5:00,-0.23,34.36,34.13,8.11,29.38,6.94,19.65,338.13,2.08,-1.37,20.25,1028.07 ,0,0,137.38
3/10/2016 6:00,0.41,28.29,28.7,8.47,33.51,1.92,14.3,336.58,2.74,-1.21,19.92,1028.01 ,0,0,133.03
3/10/2016 7:00,6.53,36.2,42.73,9.59,29.98,5.03,20.74,216.43,2.23,-0.52,19.57,1028.06 ,0,0,130.82
3/10/2016 8:00,3.07,14.33,17.4,6.36,43.57,4.99,27.13,317.25,3.47,1.23,17.98,1027.97 ,0,0,119.07
3/10/2016 9:00,1.37,5.14,6.51,5.55,50.6,10.35,34.92,328.45,4.66,2.3,16.8,1027.99 ,0,0,110.8
3/10/2016 10:00,1.81,5.72,7.53,5.59,52.82,7.16,33.49,339.6,4.96,3.49,16.13,1027.40 ,0,0,109.42
3/10/2016 11:00,2.01,6.11,8.12,6.23,54.62,9.63,33.07,330.63,4.87,4.24,15.97,1026.56 ,0,0,104.28
3/10/2016 12:00,2.24,6.88,9.12,6.19,56.78,8.89,36.74,285.98,4.13,5.56,15.27,1025.42 ,0,0,100.08
3/10/2016 13:00,1.81,5.78,7.58,4.78,59.03,15.19,47.02,301.08,3.92,6.55,14.43,1023.89 ,0,0,92.82
3/10/2016 14:00,1.83,5.94,7.78,3.89,59.71,12.13,43.2,308.55,3.5,7.44,13.28,1022.56 ,0,0,86.12
3/10/2016 15:00,1.71,6.59,8.3,4.58,59.28,12.78,43.61,315.12,3.46,7.94,13.12,1021.92 ,0,0,82.22
3/10/2016 16:00,1.88,9.38,11.26,4.37,56.55,6.12,38.81,316.8,3.75,7.57,13.68,1021.52 ,0,0,85.37
3/10/2016 17:00,1.14,13.55,14.69,4.2,53.5,10.61,40.82,332.28,3.67,6.75,14.75,1021.36 ,0,0,95.4
3/10/2016 18:00,0.87,17.26,18.13,5.1,51.23,6.27,42.46,323.85,3.44,5.85,15.87,1021.70 ,0,0,104.38
3/10/2016 19:00,0.99,15.41,16.41,5.38,50.49,8.18,58.08,322.98,4.14,5.4,15.53,1022.33 ,0,0,101.58
3/10/2016 20:00,0.71,17.19,17.91,5.38,47.6,4.32,56.71,309.12,2.46,4.93,16.33,1022.80 ,0,0,107.97
3/10/2016 21:00,0.59,13.63,14.22,4.1,49,8.51,60.39,308.95,2.61,4.65,16.48,1023.28 ,0,0,107.05
3/10/2016 22:00,0.45,11.2,11.65,3.5,49.93,6.83,54.63,307.7,2.47,4.33,17.07,1023.41 ,0,0,105.52
3/10/2016 23:00,0.45,13.25,13.7,3.47,47.66,7.96,49.47,310.32,1.87,3.58,18.43,1023.15 ,0,0,120.1
3/11/2016 0:00,4.53,33.73,38.27,2.73,34.56,5.29,39.66,283.32,1.29,2.69,20.15,1022.71 ,0,0,133.27
3/11/2016 1:00,0.8,56.18,56.98,8.31,17.37,6.54,43.37,177.62,0.88,1.08,24.35,1022.45 ,0,0,168
3/11/2016 2:00,2.14,70.23,72.37,7.45,5.37,6.6,42.67,132.72,0.38,-1.22,33.5,1022.03 ,0,0,239.38
3/11/2016 3:00,5.32,47.78,53.1,9.31,21.49,7.43,41.31,288.88,0.94,-2.04,36.33,1021.70 ,0,0,260.25
3/11/2016 4:00,0,20.78,20.78,8.83,39.31,4.59,36.02,349.95,1.57,0.06,24.17,1021.76 ,0,0,166.82
3/11/2016 5:00,-0.01,32.75,32.75,10.02,31.56,9.49,35.32,335.6,1.18,-0.49,25.25,1021.86 ,0,0,172.4
3/11/2016 6:00,13.2,68.24,81.44,9.35,11.81,10.41,31.11,158.35,0.95,-1.76,28.65,1021.89 ,0,0,201.88
3/11/2016 7:00,10.93,46.73,57.65,10.45,26.72,10.19,39.55,139.75,1.62,-0.61,27.27,1021.86 ,0,0,193.62
3/11/2016 8:00,4.94,20.72,25.66,10.55,42.87,6.46,25.41,26.03,3.27,2.43,18.7,1021.85 ,0,0,124.35
3/11/2016 9:00,4.52,16.64,21.17,8.8,47.83,8.03,22.34,102.52,3.1,3.65,16.95,1021.67 ,0,0,114.62
3/11/2016 10:00,4,13.39,17.39,6.83,51.81,8.2,22.79,227.12,2.96,5.06,15.5,1020.94 ,0,0,101.23
3/11/2016 11:00,4.97,15.77,20.74,7.88,52.24,10.61,24.18,128.08,2.12,6.12,14.68,1019.93 ,0,0,94.93
3/11/2016 12:00,4.45,14.73,19.19,7.09,54.59,7.16,18.96,172.83,1.98,7.14,13.78,1018.77 ,0,0,86.23
3/11/2016 13:00,4.29,15.18,19.48,6.33,55.92,9.89,22.2,224.03,1.91,7.97,12.98,1017.38 ,0,0,79.65
3/11/2016 14:00,4.67,21.59,26.26,8.94,55.73,16.38,33.32,201.65,2.16,8.68,13.62,1016.23 ,0,0,84.67
3/11/2016 15:00,3.91,23.03,26.94,9.78,56.86,24.27,50.2,212.57,2.42,8.91,13.88,1015.44 ,0,0,85.75
3/11/2016 16:00,3.05,24.06,27.11,9.84,58.25,21.26,46.69,243.7,2.32,8.83,13.93,1014.96 ,0,0,88.62
3/11/2016 17:00,1.44,26.98,28.42,11.13,55.15,24.01,53.12,212.18,2.62,7.59,15.85,1014.66 ,0,0,105.55
3/11/2016 18:00,1,32.02,33.02,12.28,48.63,24.61,54.33,211.37,2.57,6.47,17.57,1014.91 ,0,0,117.27
3/11/2016 19:00,0.95,48.73,49.68,9.27,37.33,22.68,52.25,204.03,1.97,5.77,18.7,1015.08 ,0,0,125.8
3/11/2016 20:00,1.03,71.54,72.57,11.99,24.09,22.44,50.56,195.98,1.68,5.06,19.93,1015.20 ,0,0,136.3
3/11/2016 21:00,1.24,71.02,72.26,23.46,25.55,25.84,57.31,218.18,1.83,5.01,20.08,1015.44 ,0,0,129.88
3/11/2016 22:00,0.88,68.79,69.67,19.13,25.51,32.92,68.95,205.15,1.69,4.33,21.13,1015.56 ,0,0,136.78
3/11/2016 23:00,0.75,59.58,60.33,25.82,27.81,39.45,75,207.48,1.52,3.5,22.98,1015.37 ,0,0,152.58
3/12/2016 0:00,0.85,72.77,73.62,35.21,18.61,43.85,80.72,197.47,1.96,3.51,23.23,1014.95 ,0,0,152.53
3/12/2016 1:00,0.82,70.34,71.16,27.39,15.84,56.3,97.82,206.42,2.24,3.04,27.48,1014.76 ,0,0,187.58
3/12/2016 2:00,2.43,88.28,90.71,30.96,6.68,52.52,91.27,182.15,1.97,2.1,33.72,1014.29 ,0,0,237.2
3/12/2016 3:00,3.74,87.94,91.67,30.91,4.45,55.08,95,178.53,1.65,1.39,36.97,1013.64 ,0,0,257.43
3/12/2016 4:00,7.84,89.52,97.36,29.78,3.66,55.79,95.58,179.22,1.19,0.58,39.15,1013.25 ,0,0,274.95
3/12/2016 5:00,12.08,88.86,100.94,27.89,3.53,59.47,99.78,179.03,1.31,0.03,42.22,1013.06 ,0,0,300.1
3/12/2016 6:00,29.85,86.18,116.03,22.39,4.48,59.25,97.81,191.12,0.72,-1.11,47.9,1012.88 ,0,0,345.5
3/12/2016 7:00,111.01,100.14,211.15,32,5.15,64.57,105.49,205.35,1.03,-0.55,47.45,1013.03 ,0,0,341.68
3/12/2016 8:00,113.61,105.37,218.99,39.88,6.85,69.79,120.74,257.65,0.99,1.48,39,1013.64 ,0,0,274.57
3/12/2016 9:00,108.74,111.2,219.94,45.3,8.69,78.24,130.32,271,0.95,3.09,35.98,1013.70 ,0,0,250.33
3/12/2016 10:00,81.84,109.52,191.37,53.63,13.55,76.39,130.04,165.45,1.09,5.25,33.6,1013.45 ,0,0,239.37
3/12/2016 11:00,31.72,92.07,123.79,59.24,24.54,81.49,134.24,137.72,1.51,6.51,30.17,1012.72 ,0,0,211.22
3/12/2016 12:00,21.43,82.7,104.13,61.91,34.91,86.13,142.73,91.05,1.53,7.67,26.7,1011.53 ,0,0,185.45
3/12/2016 13:00,12.81,71.29,84.1,62.34,43.91,86.63,139.09,166.17,1.54,8.85,23.13,1010.40 ,0,0,157.95
3/12/2016 14:00,8.35,71.26,79.61,62.23,44.97,82.72,126.87,165.58,1.29,9.25,24.5,1009.80 ,0,0,164.25
3/12/2016 15:00,8.23,80.76,88.98,64.86,41.49,85.68,131.03,122.12,1.4,9.41,26.58,1009.81 ,0,0,177.05
3/12/2016 16:00,5.95,82.72,88.67,62.56,39.79,83.25,131.15,191.07,1.36,9.56,28.62,1009.99 ,0,0,194.42
3/12/2016 17:00,2.8,89.71,92.51,58.9,34.99,87.7,133.76,201.02,1.1,9.13,30.2,1010.20 ,0,0,208.03
3/12/2016 18:00,1.18,92.07,93.25,47.15,27.15,86.7,130.29,223.82,0.51,6.94,36.75,1010.78 ,0,0,259.23
3/12/2016 19:00,1.37,82.24,83.61,28.24,18.96,89.67,130,226.15,0.14,4.29,47.32,1011.79 ,0,0,339.83
3/12/2016 20:00,44.23,140.65,184.88,51.23,4.33,94.54,136.85,337.03,1.01,3.92,46.85,1013.00 ,0,0,331.35
3/12/2016 21:00,72.72,148.71,221.43,58.69,4.11,109.72,170.12,263.5,1.31,4.57,42.3,1013.93 ,0,0,295.38
3/12/2016 22:00,76.2,140.76,216.97,42.87,3.78,114.53,172.66,285.62,0.67,3.2,46.6,1014.65 ,0,0,329.52
3/12/2016 23:00,114.53,150.94,265.47,39.87,3.66,117.56,212.58,199.52,0.75,2.3,49.1,1015.18 ,0,0,351.17
3/13/2016 0:00,8.68,103.83,112.51,35.95,5.86,103.47,214.09,336.17,2.37,4.46,34.73,1015.92 ,0,0,241.22
3/13/2016 1:00,1.98,64.19,66.17,17.11,17.12,44.22,83.21,338.33,3.06,5.63,26.88,1016.79 ,0,0,180.88
3/13/2016 2:00,1.06,34.82,35.88,13.78,30.15,23.77,54.27,329.35,3.07,5.41,25.85,1017.37 ,0,0,170.22
3/13/2016 3:00,0.69,19.37,20.06,11.31,40.53,9.26,37.29,334.53,2.84,4.82,26.32,1017.82 ,0,0,174.43
3/13/2016 4:00,0.75,21.96,22.7,11.32,41.1,3.9,25.16,342.08,2.78,4.2,27.08,1018.55 ,0,0,182.5
3/13/2016 5:00,0.54,20.93,21.47,10.9,44.73,3.3,22.64,336.98,3.59,3.95,25.97,1019.16 ,0,0,174.7
3/13/2016 6:00,0.93,24.53,25.45,11.42,43.65,5.63,19.59,334.18,3.21,3.33,25.87,1019.77 ,0,0,173.15
3/13/2016 7:00,2.91,21.98,24.89,12,46.22,7.53,21.35,335.3,3.4,3.71,24.85,1020.52 ,0,0,165.3
3/13/2016 8:00,2.99,14.13,17.12,9.21,52.98,8.3,23.22,336.6,4.15,5.1,21.2,1021.27 ,0,0,143.68
3/13/2016 9:00,3.13,12.44,15.57,8.23,56.38,6.97,24.29,332.43,4.84,6.13,17.98,1021.68 ,0,0,122.8
3/13/2016 10:00,3.02,11.14,14.16,7.16,59.05,8.14,26.55,322.13,4.61,7.6,16.2,1021.66 ,0,0,109.93
3/13/2016 11:00,2.58,8.86,11.44,6.71,61.59,8.28,25.72,325.93,4.43,8.91,15.27,1021.33 ,0,0,98.55
3/13/2016 12:00,2.15,7.75,9.9,5.44,63.85,9.77,23.35,270.28,4.43,9.85,14.45,1020.49 ,0,0,93.58
3/13/2016 13:00,1.68,6.14,7.82,5.01,66.81,9.72,21.81,181.93,3.76,11.01,12.87,1019.15 ,0,0,77.78
3/13/2016 14:00,1.46,4.81,6.26,4.49,68.9,8.73,21.56,307.22,3.61,12.19,11.55,1018.33 ,0,0,67.57
3/13/2016 15:00,1.48,6.3,7.78,4.45,68.53,6.07,20.78,322.73,4.13,12.38,12.55,1017.71 ,0,0,75.03
3/13/2016 16:00,1.41,6.95,8.36,4.81,67.6,10.95,25.77,309.13,3.96,12.77,11.62,1017.28 ,0,0,69.47
3/13/2016 17:00,1.18,11.94,13.12,4.68,63.39,7.86,24.71,316.63,3.12,12.38,12.05,1017.16 ,0,0,71.88
3/13/2016 18:00,0.94,26.83,27.77,7.45,56.34,10.07,24.33,248.22,2.33,11.24,12.87,1017.61 ,0,0,79.3
3/13/2016 19:00,0.97,38.31,39.28,10.45,45.83,12.22,33.28,221.2,1.91,10.05,14.23,1018.21 ,0,0,92.33
3/13/2016 20:00,0.91,45.58,46.49,13.78,39.85,20.8,45.98,218.23,1.89,9.12,15.45,1018.63 ,0,0,100.3
3/13/2016 21:00,0.97,48.58,49.55,23.94,36.85,25.19,59.52,233.47,2.86,8.92,16.1,1018.70 ,0,0,104.5
3/13/2016 22:00,1.09,46.42,47.52,25.6,35.44,38.59,81.43,225.45,2.74,8.3,17.77,1018.82 ,0,0,116.28
3/13/2016 23:00,1.04,61.48,62.52,30.29,25.12,39.44,84.04,204.02,2.36,7.5,19.08,1018.84 ,0,0,131.67
3/14/2016 0:00,1.03,58.02,59.05,38.19,24.33,51.52,96.34,200,2.39,6.21,21.3,1019.02 ,0,0,148.45
3/14/2016 1:00,1.24,70.11,71.35,37.68,13.93,55.78,102.57,193.55,1.45,4.88,24.12,1019.11 ,0,0,166.75
3/14/2016 2:00,1.59,76.36,77.95,27.84,6.1,67.31,110.14,153.23,0.79,2.91,30.08,1018.94 ,0,0,209.27
3/14/2016 3:00,44.29,85.49,129.78,23.72,4.18,65.2,106.24,120.02,0.81,1.4,37.87,1018.76 ,0,0,267.28
3/14/2016 4:00,67.69,92.71,160.4,20.58,3.97,63.15,110.22,129.15,1.36,2.21,42.77,1018.89 ,0,0,300.67
3/14/2016 5:00,65.1,87.38,152.48,16.83,3.66,62.68,115,203.15,1.5,1.4,51.35,1019.12 ,0,0,366.67
3/14/2016 6:00,74.09,85.35,159.44,15.74,4.07,67.59,120.7,44.35,1.58,0.98,58.6,1019.41 ,0,0,421.45
3/14/2016 7:00,82.83,85.78,168.61,20.6,6.18,67.86,121.44,196.65,1.26,1.44,60.63,1019.83 ,0,0,432.83
3/14/2016 8:00,71.26,86.92,158.18,33.05,10.62,71.39,122.89,115.48,1.52,4,51.4,1020.22 ,0,0,364.57
3/14/2016 9:00,63.51,89.94,153.45,41.61,16.1,75.62,127.4,88.15,1.4,6.81,39.55,1020.17 ,0,0,283.78
3/14/2016 10:00,48.37,89.83,138.2,40.95,23.28,79.81,130.01,180.07,0.96,9.16,32.7,1019.75 ,0,0,230.95
3/14/2016 11:00,36.52,90.13,126.65,33.47,30.7,72.2,119.54,172.05,1.02,11.82,26.17,1018.83 ,0,0,179.68
3/14/2016 12:00,25.72,87.21,112.93,29.44,40.67,76.13,120.47,172.88,1.6,13.87,21.05,1017.66 ,0,0,139.35
3/14/2016 13:00,12.53,61.53,74.07,21.21,53.05,72.08,119.5,191.25,2.29,15.41,16.43,1016.21 ,0,0,108.38
3/14/2016 14:00,4.09,29.43,33.52,12.13,68.9,48.79,89.05,196.53,2.94,16.4,12.23,1015.11 ,0,0,79.6
3/14/2016 15:00,2.65,21.78,24.43,9.99,71.49,28.14,60.3,208.38,2.77,16.71,10.55,1014.18 ,0,0,62.9
3/14/2016 16:00,2.27,23.09,25.36,10.48,70.91,34,64.09,192.57,2.87,16.32,10.83,1013.62 ,0,0,58.12
3/14/2016 17:00,1.48,33.94,35.42,13.4,63.95,31.27,61.19,211.53,2.21,15.21,11.62,1013.41 ,0,0,64.77
3/14/2016 18:00,1.33,62.44,63.77,12.78,43.82,39.35,72.58,202.55,1.41,13.86,13.8,1013.49 ,0,0,84.65
3/14/2016 19:00,1.82,78.16,79.98,18.43,30.73,37.7,71.73,198,1.73,13.01,15.42,1013.83 ,0,0,96.33
3/14/2016 20:00,1.06,54.87,55.93,26.55,37.31,42.24,87.85,216.73,2.65,13.57,13.95,1014.35 ,0,0,84.07
3/14/2016 21:00,1.14,69.56,70.7,38.93,25.37,43.88,101.79,220.28,2.26,12.65,15.55,1014.65 ,0,0,97.15
3/14/2016 22:00,1.32,77.67,78.99,53.94,18.69,59.75,119.74,215.4,2.48,12.01,16.57,1014.70 ,0,0,107.48
3/14/2016 23:00,1.87,74.99,76.87,72.15,21.17,68.8,136.66,209.38,2.46,11.29,18.08,1014.31 ,0,0,117.58
3/15/2016 0:00,1.18,68.29,69.47,82.07,23.2,86.67,162.46,204.4,2.56,10.69,20.28,1014.06 ,0,0,133.38
3/15/2016 1:00,1.22,71.13,72.35,69.46,18.36,86.45,165.81,197.4,2.23,9.81,22.95,1013.83 ,0,0,156.28
3/15/2016 2:00,1.28,75.13,76.4,75.05,14.34,96.67,174.08,197.75,2.01,9.15,25.02,1013.49 ,0,0,172.27
3/15/2016 3:00,1.14,63.15,64.29,61.06,19.78,96.25,170.14,211.58,1.83,8.65,27.08,1013.15 ,0,0,186.25
3/15/2016 4:00,1.15,59.43,60.58,46.86,20.65,84.84,147.15,196.82,1.32,7.83,29.32,1012.89 ,0,0,201.18
3/15/2016 5:00,1.76,76.01,77.77,41.57,16.29,75.19,128.07,190.57,1.24,7.23,31.52,1012.87 ,0,0,217.58
3/15/2016 6:00,3.75,76.28,80.03,37.51,13.21,72.12,116.08,215.12,1.12,7.17,33.2,1012.96 ,0,0,230.95
3/15/2016 7:00,27.12,92.35,119.48,40.95,7.94,71.91,117.78,190.23,1.4,7.28,34.8,1013.22 ,0,0,242.25
3/15/2016 8:00,30.05,90.48,120.53,47.58,11.61,78.1,128.12,177.25,1.69,7.99,34.9,1013.54 ,0,0,244.95
3/15/2016 9:00,18.15,74.92,93.07,48.67,23.09,79.68,132.61,203.37,1.8,8.99,33.62,1013.61 ,0,0,235.02
3/15/2016 10:00,20.66,83.91,104.57,43.99,22.21,91.99,148.37,175.22,2.11,9.83,34.18,1013.47 ,0,0,234.13
3/15/2016 11:00,14.3,69.75,84.05,44.74,31.58,97.68,161.1,177.63,1.84,10.27,34.23,1012.98 ,0,0,230.3
3/15/2016 12:00,8.37,59.22,67.59,54.3,39.08,103.07,164.34,196.53,1.98,10.91,32.82,1012.34 ,0,0,223.17
3/15/2016 13:00,8.76,63.47,72.23,64.08,38.63,103.24,166.6,192.98,2.08,11.31,32.28,1011.57 ,0,0,217.73
3/15/2016 14:00,8.41,64.22,72.63,85.61,42.42,109.37,179.36,194.6,1.96,12.33,30.92,1010.61 ,0,0,208.45
3/15/2016 15:00,6.01,69.05,75.06,95.24,45.66,120.77,200.22,225.22,2.02,12.59,29.68,1010.05 ,0,0,195.47
3/15/2016 16:00,4.75,71.24,75.99,84.92,48.42,128.33,210.16,223.23,1.93,12.84,29.23,1009.64 ,0,0,196.28
3/15/2016 17:00,2.51,82.2,84.71,71.77,42.28,123.04,205.3,210.62,1.57,12.37,31.55,1009.63 ,0,0,210.85
3/15/2016 18:00,1.27,97.72,98.98,59.08,27.08,125.66,201.72,216.92,0.77,10.51,37.35,1009.82 ,0,0,267.55
3/15/2016 19:00,1.28,104.58,105.85,53.48,21.21,127.81,203.91,204.48,0.91,8.68,43.47,1010.46 ,0,0,308.37
3/15/2016 20:00,14.88,135.72,150.6,45.99,4.2,134.49,209.07,175.78,1.03,7.55,48.3,1010.66 ,0,0,347.43
3/15/2016 21:00,21.19,135.41,156.6,40.02,3.39,132.19,202.94,177.58,0.91,6.49,52.92,1010.79 ,0,0,380.93
3/15/2016 22:00,28.86,141.48,170.34,50.84,3.63,138.23,209.93,182.47,1.2,6.23,53.85,1010.98 ,0,0,387.05
3/15/2016 23:00,53.12,140.32,193.45,50.91,3.92,153.02,234.27,191.57,1.11,6.74,52.5,1011.18 ,0,0,374.52
3/16/2016 0:00,15.83,118.26,134.09,41.16,3.81,157.35,242.07,187.2,1.12,6.86,55.83,1011.24 ,0,0,394.82
3/16/2016 1:00,22.93,113.62,136.55,33.84,3.93,156.58,239.01,188.28,1.01,6.14,59.67,1011.11 ,0,0,423.92
3/16/2016 2:00,12.82,103.54,116.36,28.29,4.4,156.78,232.36,183.43,1.28,5.45,64.98,1011.13 ,0,0,465.53
3/16/2016 3:00,2.23,76.84,79.07,22.51,8.66,146.22,213.17,195.48,1.05,5.59,68.82,1010.92 ,0,0,480.6
3/16/2016 4:00,44.88,106.89,151.77,23.1,3.44,137.28,197.88,189.57,0.79,4.11,71.35,1011.13 ,0,0,511.88
3/16/2016 5:00,78.66,125.59,204.25,30.42,3.84,146.58,221.57,247.6,1.16,4.16,60.03,1011.60 ,0,0,427.62
3/16/2016 6:00,115.01,123.96,238.97,26.04,4.01,145,223.77,194.83,0.97,3.78,61.7,1012.23 ,0,0,439.03
3/16/2016 7:00,132.59,127.61,260.19,28.06,4.56,144.7,231.76,330.42,0.98,4.39,63.07,1012.68 ,0,0,449.18
3/16/2016 8:00,115.59,129.37,244.96,30.46,5.95,146.79,236.45,328.58,1.33,6.43,60.37,1013.02 ,0,0,431.65
3/16/2016 9:00,53.68,109.19,162.87,35.17,11.05,136.5,212.45,163.55,1.78,8.64,59.88,1013.08 ,0,0,434.03
3/16/2016 10:00,37.77,113.06,150.83,48.68,19.99,140.06,211.44,217.98,1.27,10.59,53.08,1012.70 ,0,0,381.48
3/16/2016 11:00,30.02,124.05,154.08,56.23,28.58,158.02,236.53,225.3,1.16,12.54,45.08,1011.99 ,0,0,321.48
3/16/2016 12:00,33.91,168.03,201.94,66.58,29.66,176.27,260.82,194.53,1.63,14.22,38.65,1011.15 ,0,0,271.02
3/16/2016 13:00,15.85,99.43,115.28,70.98,64.25,198.05,292.9,195.9,2.23,15.73,34.17,1010.08 ,0,0,235.1
3/16/2016 14:00,160.45,20.17,180.62,448.18,103.92,119.85,176.98,190.53,2.53,16.5,32.85,1009.11 ,0,0,222.2
3/16/2016 15:00,1.31,41.42,42.74,65.73,93.67,0,0.94,199.85,2.67,16.95,32.73,1009.04 ,0,0,219.67
3/16/2016 16:00,1.18,42.04,43.22,55.68,117.35,40.38,101.98,200.68,2.4,16.48,33.75,1008.87 ,0,0,229.95
3/16/2016 17:00,0.9,45.38,46.28,58.16,114.02,252.5,332.94,190.53,2.33,16.13,33.8,1008.99 ,0,0,230.18
3/16/2016 18:00,0.79,63.56,64.35,55.04,87.55,407.74,468.58,180.78,1.75,15.05,37.05,1009.08 ,0,0,254
3/16/2016 19:00,0.64,80.44,81.08,45.94,62.76,325.6,400.26,186.3,1.18,13.38,43.45,1009.21 ,0,0,302.33
3/16/2016 20:00,1,138.83,139.83,39.34,23.85,219.45,302.53,186.83,1.07,10.86,53.02,1009.76 ,0,0,374.82
3/16/2016 21:00,0.94,117.43,118.36,40.27,35.44,246.63,332.61,176.42,1.28,11.1,52.32,1009.90 ,0,0,371.83
3/16/2016 22:00,0.96,118.99,119.96,32.34,25.61,285.47,359.61,177.45,1.1,10.84,52.43,1010.10 ,0,0,374.58
3/16/2016 23:00,1.07,128.68,129.75,26.78,17.65,462.34,520.88,170.25,1.05,9.31,58.6,1010.15 ,0,0,421.28
3/17/2016 0:00,0.94,85.66,86.6,27.78,38.19,275.65,345.51,184.13,1.72,10.72,52.88,1009.76 ,0,0,375.48
3/17/2016 1:00,0.89,67.84,68.73,24.71,41.7,164.44,236.71,179.3,1.79,10.68,52.13,1009.39 ,0,0,368.13
3/17/2016 2:00,0.94,69.07,70.01,19.88,32.94,175.88,237.33,198.53,1.1,9.73,55.37,1008.78 ,0,0,391.62
3/17/2016 3:00,4.7,98.59,103.29,16.38,13.78,172.4,229.28,168.3,0.91,7.81,62.65,1008.05 ,0,0,450.98
3/17/2016 4:00,13.14,112.9,126.04,13.06,3.01,82.58,147.17,179.15,0.55,7.01,65.7,1007.85 ,0,0,476.65
3/17/2016 5:00,42.09,119.22,161.31,11.27,3.32,177.41,236.29,87.57,0.67,5.53,73.13,1007.86 ,0,0,528.48
3/17/2016 6:00,60.73,115.94,176.68,9.53,3.72,29.08,105.71,254.2,0.47,4.88,76.67,1008.00 ,0,0,547.47
3/17/2016 7:00,66.02,113.06,179.08,13.53,5.21,219.45,294.05,274.95,0.39,5.72,76.37,1008.36 ,0,0,550.92
3/17/2016 8:00,56.95,125.73,182.69,24.48,9.34,209.82,290.67,205.53,0.79,8.54,63.58,1008.59 ,0,0,460.1
3/17/2016 9:00,55.21,134.97,190.18,32.19,13.31,255.79,330.67,281.9,0.99,10.37,55.33,1008.56 ,0,0,395.92
3/17/2016 10:00,58.45,145.88,204.34,41.25,17.48,216.43,299.65,171.98,0.97,12.36,49.62,1008.19 ,0,0,355.48
3/17/2016 11:00,43.41,150.62,194.03,42.25,23.54,232.85,324.12,192.68,1.68,13.75,45.85,1007.56 ,0,0,324.52
3/17/2016 12:00,24.27,137.09,161.36,50.98,37.34,267.14,358.83,135.73,1.29,14.95,42.78,1006.90 ,0,0,298.83
